Class,Confidence,top,left,bottom,right,Width,Height,Model,Inference Time (Sec),Driving Condition,ImageID
1,0.00011965084,0.7162304,0.047643933,0.75764406,0.117915064,600,337,faster_rcnn_inception_v2_coco_custom,1.291433334350586,day,Dayvideo1_carrolton3_reSized.jpg
5,0.00011856322,0.12201252,0.63268375,0.31067592,1.0,600,337,faster_rcnn_inception_v2_coco_custom,1.291433334350586,day,Dayvideo1_carrolton3_reSized.jpg
7,0.00011636164,0.6047994,0.799083,0.77313244,1.0,600,337,faster_rcnn_inception_v2_coco_custom,1.291433334350586,day,Dayvideo1_carrolton3_reSized.jpg
12,0.00011517343,0.67938995,0.05767127,0.75974023,0.13098231,600,337,faster_rcnn_inception_v2_coco_custom,1.291433334350586,day,Dayvideo1_carrolton3_reSized.jpg
1,0.00011506327,0.723206,0.0,0.9728377,0.601887,600,337,faster_rcnn_inception_v2_coco_custom,1.291433334350586,day,Dayvideo1_carrolton3_reSized.jpg
2,0.000115010705,0.6654194,0.4727115,0.7132393,0.56051,600,337,faster_rcnn_inception_v2_coco_custom,1.291433334350586,day,Dayvideo1_carrolton3_reSized.jpg
13,0.00011474972,0.34189007,0.89322615,0.44502977,1.0,600,337,faster_rcnn_inception_v2_coco_custom,1.291433334350586,day,Dayvideo1_carrolton3_reSized.jpg
2,0.0001145385,0.5690571,0.83968544,0.7264748,1.0,600,337,faster_rcnn_inception_v2_coco_custom,1.291433334350586,day,Dayvideo1_carrolton3_reSized.jpg
5,0.00011296522,0.78732455,0.0,1.0,0.666948,600,337,faster_rcnn_inception_v2_coco_custom,1.291433334350586,day,Dayvideo1_carrolton3_reSized.jpg
1,0.00011196057,0.61860716,0.82502806,0.72140586,0.9685148,600,337,faster_rcnn_inception_v2_coco_custom,1.291433334350586,day,Dayvideo1_carrolton3_reSized.jpg
8,0.0001105326,0.36483216,0.9411106,0.41493523,0.9863632,600,337,faster_rcnn_inception_v2_coco_custom,1.291433334350586,day,Dayvideo1_carrolton3_reSized.jpg
4,0.00011019449,0.79500073,0.2916926,0.9791278,0.6979407,600,337,faster_rcnn_inception_v2_coco_custom,1.291433334350586,day,Dayvideo1_carrolton3_reSized.jpg
5,0.00010959524,0.7101289,0.036024947,0.7535007,0.14390443,600,337,faster_rcnn_inception_v2_coco_custom,1.291433334350586,day,Dayvideo1_carrolton3_reSized.jpg
6,0.00010905919,0.056411836,0.773347,0.3726801,1.0,600,337,faster_rcnn_inception_v2_coco_custom,1.291433334350586,day,Dayvideo1_carrolton3_reSized.jpg
3,0.00010764963,0.6528913,0.12983263,0.9600394,0.5798078,600,337,faster_rcnn_inception_v2_coco_custom,1.291433334350586,day,Dayvideo1_carrolton3_reSized.jpg
4,0.00010716819,0.60268134,0.8875634,0.7103482,0.9435608,600,337,faster_rcnn_inception_v2_coco_custom,1.291433334350586,day,Dayvideo1_carrolton3_reSized.jpg
3,0.000106015636,0.6253254,0.81608456,0.6638869,0.87158376,600,337,faster_rcnn_inception_v2_coco_custom,1.291433334350586,day,Dayvideo1_carrolton3_reSized.jpg
9,0.00010589098,0.06132903,0.7750104,0.47656053,0.97186166,600,337,faster_rcnn_inception_v2_coco_custom,1.291433334350586,day,Dayvideo1_carrolton3_reSized.jpg
3,0.000105811865,0.7671004,0.046739183,0.9967898,0.2933067,600,337,faster_rcnn_inception_v2_coco_custom,1.291433334350586,day,Dayvideo1_carrolton3_reSized.jpg
8,0.00010534024,0.6131642,0.92308104,0.7092455,0.96803427,600,337,faster_rcnn_inception_v2_coco_custom,1.291433334350586,day,Dayvideo1_carrolton3_reSized.jpg
3,0.00010444556,0.34069434,0.95037615,0.44077513,0.9961517,600,337,faster_rcnn_inception_v2_coco_custom,1.291433334350586,day,Dayvideo1_carrolton3_reSized.jpg
9,0.00010262219,0.7046237,0.075969554,0.7574378,0.1452035,600,337,faster_rcnn_inception_v2_coco_custom,1.291433334350586,day,Dayvideo1_carrolton3_reSized.jpg
10,0.00010231561,0.6409419,0.505305,0.7463491,0.55890447,600,337,faster_rcnn_inception_v2_coco_custom,1.291433334350586,day,Dayvideo1_carrolton3_reSized.jpg
9,0.00010055454,0.69353896,0.09294039,1.0,0.63646394,600,337,faster_rcnn_inception_v2_coco_custom,1.291433334350586,day,Dayvideo1_carrolton3_reSized.jpg
3,0.9658924,0.69914603,0.06990707,0.74145955,0.13843457,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
3,0.95382744,0.62636524,0.8427992,0.69680417,0.9504831,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
3,0.91111684,0.68044364,0.13434786,0.7295394,0.18707606,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
3,0.7242156,0.8270543,0.19078316,1.0,0.6119892,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
3,0.3164806,0.67063624,0.46371228,0.71654266,0.4996469,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
8,0.13311185,0.6742171,0.12873775,0.744692,0.1889762,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
8,0.1306357,0.66258276,0.456693,0.71915907,0.50457877,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
3,0.107792266,0.6777685,0.15034497,0.72500795,0.1944682,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
3,0.09111566,0.6206826,0.86070603,0.6846378,0.9628324,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
8,0.05773717,0.10347928,0.80161774,0.32618743,0.957618,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
8,0.04947377,0.66664356,0.14518721,0.72888297,0.19611849,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
8,0.041142296,0.62072384,0.8424534,0.69272643,0.94793695,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
8,0.03032376,0.07690114,0.67494285,0.3201322,0.9254466,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
8,0.030310303,0.68229645,0.06400077,0.75161445,0.14187093,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
8,0.029743848,0.6386298,0.74332476,0.69737375,0.8402965,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
8,0.02879486,0.121450715,0.68444246,0.38517573,0.90986997,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
3,0.018464528,0.87481743,0.33999678,1.0,0.5979358,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
3,0.01648227,0.6877883,0.072429046,0.729723,0.13489783,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
3,0.015877485,0.08249717,0.69132584,0.37400207,0.97522193,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
3,0.013589851,0.7185768,0.13441172,0.9912102,0.7188797,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
3,0.010466439,0.06657073,0.80275214,0.4176647,0.98897314,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
13,0.0080659585,0.68290716,0.4586147,0.7199437,0.5040826,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
3,0.0070762425,0.07993212,0.79753774,0.2854658,0.972671,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
8,0.0069206688,0.69286895,0.11974749,1.0,0.6215043,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
8,0.006568337,0.0882012,0.60418195,0.3547234,0.88695556,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
13,0.0063430564,0.6909438,0.11915882,0.7328052,0.19117086,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
13,0.0056686183,0.00738134,0.7978874,0.3778193,0.9939701,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
8,0.0048994105,0.62079763,0.7708269,0.67186254,0.83211964,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
13,0.0044783805,0.67820853,0.14592269,0.7278004,0.21005788,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
8,0.004477712,0.18461777,0.80113524,0.5301117,0.9410468,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
13,0.0039646523,0.6829674,0.068328634,0.7466612,0.15136278,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
8,0.003762428,0.09048364,0.8088044,0.2394353,0.94841814,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
13,0.0037179124,0.6173392,0.86866415,0.6910945,0.96819067,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
3,0.0034700648,0.69203234,0.12622,0.7402281,0.18616901,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
13,0.003113007,0.7002393,0.07664579,0.76334375,0.1585999,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
8,0.0030974117,0.62584794,0.954562,0.700787,0.9914666,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
13,0.0030655337,0.8675994,0.27405375,1.0,0.62187815,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
13,0.0028877016,0.03868805,0.681065,0.41074252,0.99960417,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
11,0.0027778244,0.6678403,0.12792902,0.7309646,0.1759529,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
13,0.0027669072,0.08808734,0.7827133,0.25453088,0.96689665,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
8,0.0026558433,0.59291553,0.9587788,0.69609,0.9890942,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
2,0.0025399781,0.6708182,0.45269337,0.7127348,0.52464896,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
3,0.0024830853,0.62973976,0.96064764,0.7039377,0.99301535,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
7,0.0024266222,0.6703145,0.43558243,0.7317149,0.51160616,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
13,0.0023547267,0.68198645,0.0836934,0.7697948,0.14623417,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
13,0.0023475708,0.67825985,0.4657335,0.723887,0.51688933,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
8,0.0023441568,0.6766033,0.17920515,0.7161351,0.22250271,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
8,0.0023402118,0.5997881,0.9289627,0.6963689,0.97470236,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
7,0.0023193883,0.6695339,0.098129526,0.741949,0.1907229,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
13,0.0022091675,0.6218295,0.83009446,0.69655055,0.9248401,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
1,0.0021414582,0.6843903,0.10909183,0.7299529,0.17842124,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
7,0.0021341685,0.60177904,0.8614535,0.6911655,0.95595783,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
9,0.0021255654,0.6755385,0.1256074,0.725215,0.19247866,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
9,0.0021127658,0.6787923,0.14405893,0.74695075,0.18953227,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
13,0.0020130898,0.7094665,0.06426067,0.75330186,0.13043979,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
5,0.002012669,0.68377966,0.4393093,0.72393113,0.5088904,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
9,0.0019077745,0.61551994,0.87136185,0.6731789,0.9601855,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
5,0.0018663898,0.6845436,0.0943999,0.7270034,0.1923469,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
11,0.0018039853,0.6351594,0.14296177,0.7483634,0.18362829,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
8,0.0017541372,0.65207267,0.46450603,0.70845675,0.50707895,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
13,0.0017376909,0.68034375,0.13720995,0.76227885,0.18848813,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
8,0.0017373122,0.5941969,0.8130953,0.72502124,0.95964354,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
2,0.0017000327,0.6714175,0.1200257,0.7144984,0.19695118,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
7,0.00169748,0.663711,0.12013915,0.7374005,0.21206176,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
3,0.0016397212,0.6431314,0.7523955,0.69593686,0.8417802,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
8,0.0015707139,0.1787103,0.70210963,0.5752073,0.9035421,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
3,0.0015678329,0.6155691,0.8970074,0.67584586,0.96944994,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
8,0.0015406379,0.829822,0.14265426,1.0,0.538035,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
11,0.0015267081,0.6097997,0.8862486,0.67751706,0.9415138,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
13,0.0014084195,0.6422983,0.85293907,0.7069427,0.95973176,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
1,0.0013972153,0.6236717,0.8225755,0.6744864,0.91512376,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
11,0.0013725485,0.66544557,0.46835423,0.7236885,0.5082477,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
12,0.0013520808,0.6042771,0.8650926,0.67905015,0.9638316,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
11,0.001348661,0.6088646,0.85125566,0.67873746,0.90811527,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
8,0.0012762754,0.60970896,0.9506382,0.68567616,0.98368,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
3,0.0012536878,0.684317,0.10254998,0.7346801,0.16964635,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
7,0.0011934228,0.6854226,0.0625892,0.76826024,0.1625077,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
8,0.0011845338,0.5998018,0.74742365,0.72621846,0.9294869,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
7,0.0011277044,0.6699969,0.07478221,0.73497283,0.16374248,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
6,0.0011154355,0.6723782,0.10130358,0.7311945,0.19402438,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
8,0.0010868696,0.17033046,0.6115562,0.6413967,0.8699789,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
3,0.0010760684,0.6949566,0.079154275,0.7484491,0.15476966,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
7,0.0010760033,0.6058959,0.8235657,0.69131017,0.92277694,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
1,0.0010610343,0.6253282,0.8579577,0.6820532,0.950132,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
3,0.0010275078,0.8329006,0.2955587,1.0,0.6960405,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
2,0.0010058502,0.5999076,0.875716,0.6696141,0.96286035,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
8,0.0009894616,0.6913674,0.060930416,0.9764933,0.38006848,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
7,0.00097009435,0.6506436,0.11800357,0.77016157,0.19212723,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
8,0.00093784253,0.68765455,0.06653222,0.73292863,0.12376151,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
12,0.0009374548,0.60442626,0.8459365,0.6749326,0.9343448,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
3,0.0009294236,0.66166896,0.46386254,0.7053246,0.50605285,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
3,0.0009076326,0.6140017,0.8358072,0.6755403,0.92135835,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
11,0.00090468227,0.6688044,0.14490916,0.72847694,0.19671921,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
10,0.00090090255,0.5950169,0.8669034,0.6682751,0.95266926,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
9,0.0008990626,0.6855043,0.076667555,0.73102474,0.14619008,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
5,0.0008955629,0.69557637,0.11561464,0.750276,0.18816762,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
2,0.0008936214,0.6837596,0.0785702,0.74435353,0.16374932,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
4,0.00088781584,0.5993315,0.8759731,0.6764299,0.96626496,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
7,0.0008832591,0.6558918,0.07316883,0.76586574,0.14612639,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
9,0.00086474884,0.61619675,0.84269077,0.67862165,0.9226844,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
2,0.00082607253,0.67169154,0.07817954,0.7126646,0.15594961,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
1,0.0008132798,0.6813403,0.07906505,0.7405707,0.13514459,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
8,0.0007979691,0.11132255,0.78167856,0.45909822,0.92679536,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
8,0.00077508535,0.13838919,0.5022625,0.5500476,0.8469765,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
11,0.0007670615,0.6856059,0.07191973,0.7596248,0.115966685,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
7,0.00076609355,0.62285817,0.85902345,0.7163022,0.9515102,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
1,0.0007644197,0.68613416,0.4512141,0.72584206,0.49831876,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
5,0.0007562623,0.6283502,0.81602633,0.67588323,0.93038964,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
2,0.00075271225,0.65354717,0.13294047,0.7309889,0.20071808,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
8,0.0007438807,0.2757744,0.69089293,0.9117941,0.88453245,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
13,0.0007424798,0.86137754,0.13399658,1.0,0.49246618,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
2,0.0007410113,0.6040207,0.84825766,0.65886563,0.9433069,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
1,0.00073565403,0.6859419,0.1307511,0.7309011,0.19341278,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
2,0.0007287575,0.6686921,0.15683816,0.7146334,0.21803378,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
5,0.0007009384,0.62735325,0.8405906,0.68150514,0.96868205,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
8,0.000700425,0.22885862,0.7747802,0.69703794,0.9215804,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
11,0.00069473387,0.6769431,0.098366745,0.7597154,0.15491736,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
12,0.00068400725,0.668289,0.117699996,0.71596694,0.19649743,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
8,0.0006806477,0.22651407,0.5838338,0.8578805,0.84975326,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
6,0.000678865,0.6093345,0.8210573,0.6770607,0.9454043,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
12,0.0006718574,0.6669475,0.06811814,0.71923786,0.14622179,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
9,0.0006697224,0.67959106,0.09443817,0.7507961,0.14620225,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
5,0.0006690356,0.7111556,0.04317028,0.7506789,0.13057786,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
6,0.00066659163,0.6039915,0.84457695,0.6814361,0.97646105,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
13,0.0006591291,0.77402866,0.10100797,0.83398503,0.20640966,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
9,0.0006536663,0.67446613,0.45999238,0.71566564,0.51461285,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
9,0.00065334875,0.06850724,0.85093457,0.38854307,1.0,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
3,0.00064731814,0.6147683,0.9335816,0.6863435,0.97692657,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
2,0.0006465247,0.66317225,0.08499969,0.7201591,0.16770652,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
4,0.00063495256,0.66980636,0.14747435,0.7264407,0.2105667,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
3,0.00058763195,0.6816359,0.18599132,0.7169154,0.22549447,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
8,0.00058670086,0.67271996,0.04080595,0.9524687,0.17642856,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
4,0.0005817201,0.67173445,0.4663173,0.7272809,0.51423424,600,337,faster_rcnn_inception_v2_coco_custom,1.304748296737671,day,Dayvideo1_carrolton5_reSized.jpg
