Class,Confidence,top,left,bottom,right,Width,Height,Model,Inference Time (Sec),Driving Condition,ImageID
7,5.1176794e-05,0.56559783,0.6188812,0.6216024,0.6825036,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
8,5.1054463e-05,0.5668596,0.5526536,0.5994216,0.5975382,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
8,4.948263e-05,0.5684938,0.53712857,0.60043854,0.57993364,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
13,4.652528e-05,0.0043471893,0.19246867,0.3488006,0.8658643,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
3,4.493704e-05,0.5715357,0.5702227,0.6085348,0.619579,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
8,4.235921e-05,0.5911622,0.53513896,0.6264538,0.5785574,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
8,4.234671e-05,0.5715415,0.5243802,0.6056143,0.5670824,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
8,4.1495474e-05,0.2703882,0.51719433,0.8743348,0.7984517,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
13,4.113689e-05,0.57411987,0.59976983,0.6429562,0.6585759,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
10,4.0787785e-05,0.5396589,0.56172633,0.5806724,0.5952716,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
4,3.912544e-05,0.5524207,0.56011397,0.5744291,0.59142035,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
9,3.8750964e-05,0.5871647,0.6148787,0.6583083,0.65651995,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
12,3.8306156e-05,0.5926708,0.51618814,0.6280198,0.57206714,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
13,3.7338337e-05,0.45512488,0.0,1.0,0.4252781,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
8,3.594788e-05,0.24029072,0.59666324,0.88596493,0.8835794,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
13,3.5633402e-05,0.0012841797,0.5007206,1.0,0.8603729,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
8,3.4882465e-05,0.030914845,0.53330165,0.15960598,0.83948857,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
8,3.454277e-05,0.054007716,0.5866947,0.31533587,0.85273755,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
1,3.2881497e-05,0.5701793,0.60977703,0.6087514,0.67054266,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
13,3.2428048e-05,0.0,0.57897687,0.57686543,0.9553604,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
5,3.1892243e-05,0.6038079,0.5105386,0.63816327,0.5698974,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
3,3.1154384e-05,0.61136276,0.049516007,0.99343127,0.46185797,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
13,3.0322879e-05,0.0,0.55866265,0.3304409,0.95618796,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
3,3.0197458e-05,0.5495409,0.53773236,0.5786457,0.5746584,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
8,3.0017292e-05,0.15437785,0.663981,0.8456217,0.91253227,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
3,2.9141716e-05,0.27251112,0.53281766,0.9731178,0.8450659,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
13,2.7717968e-05,0.0,0.39673373,0.50794965,0.91728735,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
8,2.734598e-05,0.6838993,0.0,0.96295476,0.5467351,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
1,2.723243e-05,0.6050738,0.51223457,0.63485366,0.56663096,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
8,2.690945e-05,0.19676289,0.40451968,0.8106197,0.6770055,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
13,2.6203836e-05,0.000918871,0.4890859,0.16266578,0.9527658,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
8,2.4715346e-05,0.019208793,0.013066538,0.16753681,0.19299418,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
9,2.4025157e-05,0.5938964,0.5282851,0.6372342,0.57657,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
13,2.4013827e-05,0.0,0.38805458,0.93828,0.747175,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
8,2.3577315e-05,0.45117655,0.01170364,0.9682834,0.26571846,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
8,2.3557688e-05,0.1421701,0.49330187,0.59655774,0.74570096,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
13,2.3148048e-05,0.5491076,0.53399694,0.5768317,0.57486796,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
6,2.2794356e-05,0.59933645,0.5165479,0.63552105,0.5857445,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
12,2.2761491e-05,0.58957714,0.5205176,0.63111985,0.5904573,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
3,2.2141576e-05,0.5731454,0.52799755,0.61245966,0.5744911,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
10,2.1626349e-05,0.5896848,0.5228133,0.634255,0.56127214,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
4,2.1396945e-05,0.5936809,0.5377282,0.6338781,0.5743793,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
11,2.1211834e-05,0.59873027,0.5391345,0.6417572,0.5689063,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
13,2.1042424e-05,0.46826002,0.0,1.0,0.22295985,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
10,2.0777752e-05,0.5564075,0.6273784,0.6108781,0.68014306,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
10,2.0287394e-05,0.5692612,0.6148514,0.665059,0.6634168,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
3,1.9435993e-05,0.5711579,0.5808022,0.6682662,0.69756377,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
4,1.9010744e-05,0.59519535,0.52219814,0.628645,0.55589205,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
8,1.879498e-05,0.23361406,0.060498536,0.93271124,0.34337276,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
3,1.876969e-05,0.2659594,0.4231493,0.9112048,0.7491688,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
8,1.8692559e-05,0.21320379,0.033101752,0.95679104,0.23893438,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
9,1.8528326e-05,0.549205,0.56779385,0.5800695,0.6054789,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
3,1.8241059e-05,0.57290053,0.5392123,0.6077711,0.58866817,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
3,1.8186505e-05,0.61848587,0.033015363,0.9934033,0.23829058,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
8,1.8081364e-05,0.5492819,0.61556137,0.9596912,0.8854116,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
8,1.8004626e-05,0.27307782,0.25064445,0.8820588,0.5421413,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
5,1.7642713e-05,0.553987,0.55094767,0.5805884,0.60788214,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
13,1.755158e-05,0.0,0.0,0.16546512,0.23505343,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
13,1.7203738e-05,0.5897816,0.5669291,0.63882136,0.63093257,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
2,1.7086586e-05,0.5548658,0.6304423,0.6049646,0.69486994,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
1,1.703998e-05,0.56079274,0.58114886,0.6145023,0.6473819,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
8,1.652686e-05,0.83297294,0.0009874329,0.99433625,0.15395766,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
3,1.649686e-05,0.25678244,0.6173897,1.0,0.9302268,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
8,1.6465716e-05,0.031775486,0.6812308,0.16024691,0.8936231,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
3,1.6456253e-05,0.5915822,0.53442794,0.643773,0.59525174,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
4,1.6144564e-05,0.5619312,0.6402962,0.6115769,0.6862149,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
3,1.5552972e-05,0.70826036,0.062206656,0.9962337,0.68085957,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
8,1.5533467e-05,0.37564084,0.5556837,0.9576054,0.8428288,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
8,1.5438512e-05,0.4154796,0.26304007,0.8925641,0.7877846,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
7,1.52196335e-05,0.5431585,0.5531837,0.5793559,0.5961213,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
8,1.5034011e-05,0.54134923,0.02383124,0.7715301,0.1579336,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
10,1.4917716e-05,0.5829888,0.5365542,0.6387524,0.57659566,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
8,1.48864165e-05,0.6063388,0.6183201,0.6516633,0.65545726,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
8,1.4761981e-05,0.101316586,0.43355745,0.45854938,0.7993321,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
13,1.43268835e-05,0.56945795,0.562917,0.6081492,0.6173371,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
3,1.4226536e-05,0.08435887,0.32150176,0.32780486,0.93395686,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
13,1.4175893e-05,0.0084579075,0.0,0.3405871,0.6310375,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
8,1.4154162e-05,0.6913075,0.004376769,0.9793675,0.2904793,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
11,1.4114453e-05,0.56763,0.63840675,0.61719096,0.6698545,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
11,1.3702007e-05,0.58705664,0.6090557,0.6449896,0.64375347,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
8,1.3547427e-05,0.13175176,0.38767457,0.6234265,0.64623463,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
6,1.3480005e-05,0.5678907,0.60951227,0.6133426,0.6896016,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
8,1.3280469e-05,0.6873124,0.5621833,0.97321993,0.8846614,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
9,1.32177265e-05,0.56078434,0.61052936,0.6348597,0.6571416,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
8,1.2799979e-05,0.17138964,0.5293527,0.6776597,0.79185516,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
2,1.2663714e-05,0.5378972,0.56713325,0.5749638,0.6187623,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
8,1.2568284e-05,0.027313339,0.01562737,0.16982993,0.3022585,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
8,1.2398712e-05,0.06260566,0.065198064,0.33016905,0.5806368,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
8,1.2332348e-05,0.5713298,0.57690656,0.60570794,0.61978054,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
3,1.19480155e-05,0.5712216,0.5543871,0.6062139,0.6072861,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
3,1.1947061e-05,0.6753205,0.6108717,1.0,0.9671234,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
8,1.18319e-05,0.416915,0.36643967,0.9330463,0.66710126,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
8,1.1656645e-05,0.5524888,0.5901193,0.5748627,0.6219165,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
13,1.061242e-05,0.57185584,0.5450268,0.6911007,0.71307576,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
13,1.0601105e-05,0.5420676,0.5845848,0.5777562,0.6336543,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
5,1.0595733e-05,0.5823603,0.60723364,0.61824316,0.6873481,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
13,1.0495891e-05,0.5702502,0.5456674,0.60655636,0.60578954,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
9,1.0482429e-05,0.004849681,0.32404754,0.3866715,0.9329393,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
8,1.04695655e-05,0.40124956,0.113312244,0.94894606,0.39360142,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
8,1.0456995e-05,0.08074163,0.017739832,0.4749999,0.19915044,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
1,1.0236632e-05,0.60102797,0.57463074,0.63416886,0.64116895,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
13,1.0125189e-05,0.5727853,0.5354264,0.6080927,0.586161,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
13,9.99269e-06,0.026223304,0.28088206,1.0,0.66892225,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
8,9.761235e-06,0.33415398,0.02071447,0.9841708,0.19138157,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
13,9.720171e-06,0.8075546,0.0,1.0,0.15941747,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
5,9.3763465e-06,0.115423374,0.31264946,0.32106954,0.8863876,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
11,9.12448e-06,0.54338306,0.57482177,0.5802015,0.6012475,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
13,9.117365e-06,0.62104195,0.0,1.0,0.58794826,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
13,8.944403e-06,0.007114709,0.0,0.5002668,0.23441456,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
13,8.873013e-06,0.0,0.66348225,0.44623452,0.979551,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
8,8.841318e-06,0.2373388,0.1479623,0.94647783,0.45093212,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
1,8.695283e-06,0.56781083,0.5921893,0.6038843,0.6554965,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
13,8.574226e-06,0.0042269034,0.35795897,0.16621786,0.8190202,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
8,8.497833e-06,0.08603046,0.026560828,0.709934,0.15100643,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
9,8.481056e-06,0.0031617738,0.5981772,0.18908392,0.97023344,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
3,8.41218e-06,0.08446032,0.622316,0.35616967,0.9525932,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
3,8.161787e-06,0.30819285,0.32226968,0.9974925,0.66402006,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
6,7.950211e-06,0.59702843,0.5845586,0.63441765,0.6720276,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
3,7.793517e-06,0.50827485,0.023836061,1.0,0.29979676,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
9,7.664769e-06,0.549017,0.58536994,0.5813693,0.62284875,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
8,7.649163e-06,0.030430995,0.38666508,0.15644956,0.71753585,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
1,7.645544e-06,0.5466286,0.55426246,0.5713196,0.5941214,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
13,7.635035e-06,0.0,0.3533028,0.64703256,0.73737335,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
5,7.520335e-06,0.055448025,0.01905141,0.16497129,0.21511328,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
8,7.4954387e-06,0.078704186,0.017169029,0.3550345,0.14882109,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
4,7.4800187e-06,0.56784934,0.6092848,0.6559459,0.6592757,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
3,7.2817907e-06,0.037447516,0.56319666,0.1717459,0.9547188,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
10,7.2725993e-06,0.58811307,0.60361016,0.6345645,0.6598464,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
9,7.204326e-06,0.0069428817,0.5011617,0.18667273,0.8743535,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
9,7.1770064e-06,0.5708037,0.6157506,0.6151113,0.6701036,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
10,7.131197e-06,0.53852403,0.5777069,0.5773862,0.6119948,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
5,7.082595e-06,0.7132406,0.036378115,1.0,0.38755453,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
13,7.058555e-06,0.47393683,0.5936098,0.9918483,0.9271133,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
9,7.024947e-06,0.0,0.66997766,0.3822092,0.9735923,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
3,6.8414474e-06,0.8446019,0.024911456,1.0,0.18635711,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
8,6.8321474e-06,0.5722684,0.5139052,0.60647184,0.5522844,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
7,6.804288e-06,0.58865535,0.58228844,0.6456632,0.6473344,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
13,6.643188e-06,0.0,0.7444262,0.15228145,0.98127,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
12,6.621913e-06,0.53523844,0.56624436,0.5689528,0.60433936,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
8,6.602075e-06,0.58253783,0.012579113,0.68426687,0.080457464,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
7,6.4785013e-06,0.56738436,0.6020484,0.62171316,0.6619849,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
13,6.4327323e-06,0.59107304,0.5244883,0.63701266,0.59408206,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
13,6.419308e-06,0.018409105,0.0,1.0,0.25366408,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
13,6.368381e-06,0.27800876,0.22582617,0.9464867,0.8838928,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
3,6.360601e-06,0.7267247,0.032541707,0.99350876,0.35548407,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
3,6.248688e-06,0.1866832,0.6481888,0.681455,0.9514445,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
8,6.1815585e-06,0.035609823,0.011829346,0.27562976,0.14222333,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
5,6.0834027e-06,0.39264983,0.53212386,1.0,0.83945733,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
9,6.066374e-06,0.58792126,0.6016881,0.6386824,0.6496243,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
7,5.9416384e-06,0.5534468,0.59130484,0.6500131,0.6513184,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
3,5.91534e-06,0.4153723,0.30972728,0.94227713,0.9331342,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
13,5.842654e-06,0.26629314,0.38381457,1.0,0.7229171,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
7,5.7671177e-06,0.5434752,0.56841505,0.5785725,0.6126268,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
5,5.7473303e-06,0.5559656,0.5681315,0.5799932,0.62241787,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
1,5.7461134e-06,0.5469493,0.5701742,0.5703046,0.6097181,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
13,5.7036373e-06,0.0,0.0,0.5021876,0.47677365,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
8,5.6501353e-06,0.145492,0.7489526,0.8080783,0.92257285,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
8,5.495636e-06,0.2332795,0.78462553,0.98999065,0.94250226,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
3,5.4281277e-06,0.034348138,0.016883358,0.17138702,0.27997768,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
8,5.416956e-06,0.04672427,0.02838917,0.3324788,0.2737866,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
13,5.414978e-06,0.048375033,0.016678348,1.0,0.37152869,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
3,5.4029815e-06,0.13565195,0.48261082,0.51431304,0.91928685,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
5,5.3497192e-06,0.7205693,0.13618262,1.0,0.48675942,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
8,5.3475896e-06,0.43473378,0.29025555,0.9229006,0.5983006,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
8,5.3382514e-06,0.03289446,0.7616938,0.16243589,0.92026347,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
5,5.2937544e-06,0.32891154,0.42192602,0.9493805,0.73870444,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
13,5.240706e-06,0.5719782,0.51900285,0.61008227,0.5675778,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
13,5.144581e-06,0.21696231,0.6037994,0.9688197,0.9438651,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
5,5.1431293e-06,0.06550892,0.5545995,0.16916415,0.87366307,600,337,faster_rcnn_inception_v2_coco_custom,5.435190916061401,Night,IMG_6154_342.jpg
